,ciudad,cliente,cluster,recomendados
0,AGUACHICA,40719462,103.0,CAMISETA POLO
1,AGUACHICA,40719462,103.0,SUDADERA
2,AGUACHICA,40719462,103.0,ANTIBACTERIAL
3,AGUACHICA,40719462,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,40719462,103.0,PANTALON
0,AGUACHICA,40731830,103.0,BALETA
1,AGUACHICA,40731830,103.0,BERMUDA
2,AGUACHICA,40731830,103.0,BODY MANGA CORTA
3,AGUACHICA,40731830,103.0,BODY MANGA SISA
4,AGUACHICA,40731830,103.0,BOXER
0,AGUACHICA,40737787,103.0,BERMUDA
1,AGUACHICA,40737787,103.0,BOXER
2,AGUACHICA,40737787,103.0,BUZO
3,AGUACHICA,40737787,103.0,CAMISA MANGA LARGA
4,AGUACHICA,40737787,103.0,PANTALON
0,AGUACHICA,40747998,103.0,CAMISA MANGA LARGA
1,AGUACHICA,40747998,103.0,CAMISETA POLO
2,AGUACHICA,40747998,103.0,OVERALL LARGO
3,AGUACHICA,40747998,103.0,SHORT
4,AGUACHICA,40747998,103.0,CORREA
0,AGUACHICA,40752634,103.0,CONJUNTO CORTO
1,AGUACHICA,40752634,103.0,TENIS
2,AGUACHICA,40752634,103.0,CAMISA MANGA CORTA
3,AGUACHICA,40752634,103.0,PANTALON
4,AGUACHICA,40752634,103.0,CAMISETA POLO
0,AGUACHICA,40761320,103.0,CAMISA MANGA CORTA
1,AGUACHICA,40761320,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,40761320,103.0,CONJUNTO CORTO
3,AGUACHICA,40761320,103.0,OVERALL LARGO
4,AGUACHICA,40761320,103.0,CAMISA MANGA SISA
0,AGUACHICA,40787456,103.0,BOTAS
1,AGUACHICA,40787456,103.0,VESTIDO MANGA CORTA
2,AGUACHICA,40787456,103.0,OTROS
3,AGUACHICA,40787456,103.0,TENIS
4,AGUACHICA,40787456,103.0,MINIFALDA
0,AGUACHICA,40813092,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,40813092,103.0,PANTALON
2,AGUACHICA,40813092,103.0,CAMISA MANGA CORTA
3,AGUACHICA,40813092,103.0,CORREA
4,AGUACHICA,40813092,103.0,BOXER
0,AGUACHICA,40834865,103.0,CONJUNTO LARGO
1,AGUACHICA,40834865,103.0,VESTIDO ENTERO
2,AGUACHICA,40834865,103.0,RELOJ
3,AGUACHICA,40834865,103.0,BOTAS
4,AGUACHICA,40834865,103.0,CAMISA MANGA CORTA
0,AGUACHICA,40852677,103.0,SUDADERA
1,AGUACHICA,40852677,103.0,BERMUDA
0,AGUACHICA,40857993,103.0,CUIDADO PERSONAL
1,AGUACHICA,40857993,103.0,BERMUDA
2,AGUACHICA,40857993,103.0,CONJUNTO CORTO
3,AGUACHICA,40857993,103.0,TENIS
4,AGUACHICA,40857993,103.0,CAMISETA POLO
0,AGUACHICA,40858301,103.0,CAMISA MANGA LARGA
1,AGUACHICA,40858301,103.0,BODY MANGA SISA
2,AGUACHICA,40858301,103.0,BUZO
3,AGUACHICA,40858301,103.0,CAMISA MANGA SISA
4,AGUACHICA,40858301,103.0,CAMISETA MANGA SISA
0,AGUACHICA,40862562,103.0,OVERALL LARGO
1,AGUACHICA,40862562,103.0,DENIM
2,AGUACHICA,40862562,103.0,TENIS
3,AGUACHICA,40862562,103.0,CAMISA MANGA LARGA
4,AGUACHICA,40862562,103.0,OTROS
0,AGUACHICA,40887007,103.0,TENIS
1,AGUACHICA,40887007,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,40887007,103.0,DENIM
3,AGUACHICA,40887007,103.0,VESTIDO MANGA SISA
4,AGUACHICA,40887007,103.0,BERMUDA
0,AGUACHICA,40900153,103.0,BERMUDA
1,AGUACHICA,40900153,103.0,BUZO
2,AGUACHICA,40900153,103.0,CAMISA MANGA CORTA
3,AGUACHICA,40900153,103.0,CAMISA MANGA LARGA
4,AGUACHICA,40900153,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,40905349,103.0,TENIS
1,AGUACHICA,40905349,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,40905349,103.0,CAMISETA MANGA SISA
3,AGUACHICA,40905349,103.0,CARTUCHERA
4,AGUACHICA,40905349,103.0,CUIDADO PERSONAL
0,AGUACHICA,40909915,103.0,BERMUDA
1,AGUACHICA,40909915,103.0,CAMISA MANGA CORTA
2,AGUACHICA,40909915,103.0,CAMISETA POLO
3,AGUACHICA,40909915,103.0,CONJUNTO CORTO
4,AGUACHICA,40909915,103.0,DENIM
0,AGUACHICA,40913233,103.0,CAMISETA POLO
1,AGUACHICA,40913233,103.0,MINIFALDA
2,AGUACHICA,40913233,103.0,TENIS
3,AGUACHICA,40913233,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,40913233,103.0,PANTALON
0,AGUACHICA,40974659,103.0,CAMISA MANGA CORTA
1,AGUACHICA,40974659,103.0,VESTIDO MANGA SISA
2,AGUACHICA,40974659,103.0,CAMISA MANGA LARGA
3,AGUACHICA,40974659,103.0,CAMISA MANGA SISA
4,AGUACHICA,40974659,103.0,CONJUNTO CORTO
0,AGUACHICA,40977961,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,40977961,103.0,ZAPATO
2,AGUACHICA,40977961,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,40977961,103.0,CAMISA MANGA LARGA
4,AGUACHICA,40977961,103.0,DENIM
0,AGUACHICA,40983049,103.0,CAMISA MANGA CORTA
1,AGUACHICA,40983049,103.0,DIADEMA
2,AGUACHICA,40983049,103.0,MINIFALDA
3,AGUACHICA,40983049,103.0,VESTIDO MANGA CORTA
4,AGUACHICA,40983049,103.0,CAMISA MANGA LARGA
0,AGUACHICA,40984879,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,40984879,103.0,CAMISETA POLO
2,AGUACHICA,40984879,103.0,PANTALON
3,AGUACHICA,40984879,103.0,DENIM
4,AGUACHICA,40984879,103.0,RELOJ
0,AGUACHICA,41032837,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41032837,103.0,ZAPATO
2,AGUACHICA,41032837,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,41032837,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41032837,103.0,DENIM
0,AGUACHICA,41056628,103.0,CHALECO
1,AGUACHICA,41056628,103.0,BERMUDA
2,AGUACHICA,41056628,103.0,CAMISA MANGA CORTA
3,AGUACHICA,41056628,103.0,CAMISETA POLO
4,AGUACHICA,41056628,103.0,SHORT
0,AGUACHICA,41067421,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41067421,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41067421,103.0,CONJUNTO CORTO
3,AGUACHICA,41067421,103.0,VESTIDO MANGA SISA
4,AGUACHICA,41067421,103.0,CAMISETA MANGA SISA
0,AGUACHICA,41089586,103.0,OVERALL LARGO
1,AGUACHICA,41089586,103.0,ZAPATOS COSIDOS
2,AGUACHICA,41089586,103.0,RELOJ
3,AGUACHICA,41089586,103.0,SANDALIA
4,AGUACHICA,41089586,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41090546,103.0,BODY
1,AGUACHICA,41090546,103.0,MEDIA ANTALON
2,AGUACHICA,41090546,103.0,OTROS
3,AGUACHICA,41090546,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,41090546,103.0,MINIFALDA
0,AGUACHICA,41105319,103.0,AGUA DE LINOS
1,AGUACHICA,41105319,103.0,BIKINI
2,AGUACHICA,41105319,103.0,BODY MANGA SISA
3,AGUACHICA,41105319,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41105319,103.0,CARGADERA
0,AGUACHICA,41162513,103.0,ZAPATOS COSIDOS
1,AGUACHICA,41162513,103.0,MINIFALDA
2,AGUACHICA,41162513,103.0,OVERALL CORTO
3,AGUACHICA,41162513,103.0,CAMISETA MANGA CORTA
4,AGUACHICA,41162513,103.0,SHORT
0,AGUACHICA,41167647,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41167647,103.0,PANTALON
2,AGUACHICA,41167647,103.0,SANDALIA
3,AGUACHICA,41167647,103.0,SHORT
4,AGUACHICA,41167647,103.0,TENIS
0,AGUACHICA,41172005,103.0,CUIDADO PERSONAL
1,AGUACHICA,41172005,103.0,DENIM
2,AGUACHICA,41172005,103.0,SHORT
3,AGUACHICA,41172005,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41172005,103.0,CARTUCHERA
0,AGUACHICA,41172420,103.0,BERMUDA
1,AGUACHICA,41172420,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41172420,103.0,ENTERIZO LARGO
3,AGUACHICA,41172420,103.0,ZAPATO
4,AGUACHICA,41172420,103.0,CORREA
0,AGUACHICA,41183514,103.0,OVERALL LARGO
1,AGUACHICA,41183514,103.0,TENIS
2,AGUACHICA,41183514,103.0,ZAPATOS COSIDOS
3,AGUACHICA,41183514,103.0,BODY MANGA CORTA
4,AGUACHICA,41183514,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41209082,103.0,BODY MANGA SISA
1,AGUACHICA,41209082,103.0,CACHUCHA
2,AGUACHICA,41209082,103.0,CAMISETA POLO
3,AGUACHICA,41209082,103.0,DENIM
4,AGUACHICA,41209082,103.0,MINIFALDA
0,AGUACHICA,41220349,103.0,ENTERIZO CORTO
1,AGUACHICA,41220349,103.0,TENIS
2,AGUACHICA,41220349,103.0,VESTIDO MANGA SISA
3,AGUACHICA,41220349,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41220349,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41245042,103.0,SHORT
1,AGUACHICA,41245042,103.0,TENIS
2,AGUACHICA,41245042,103.0,CAMISA MANGA SISA
3,AGUACHICA,41245042,103.0,CAMISETA MANGA SISA
4,AGUACHICA,41245042,103.0,CONJUNTO CORTO
0,AGUACHICA,41289530,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41289530,103.0,CAMISETA MANGA LARGA
2,AGUACHICA,41289530,103.0,TANKINI
3,AGUACHICA,41289530,103.0,CHALECO
4,AGUACHICA,41289530,103.0,TENIS
0,AGUACHICA,41292055,103.0,CORREA
1,AGUACHICA,41292055,103.0,VESTIDO MANGA CORTA
2,AGUACHICA,41292055,103.0,BERMUDA
3,AGUACHICA,41292055,103.0,CONJUNTO CORTO
4,AGUACHICA,41292055,103.0,CORBATA
0,AGUACHICA,41352750,103.0,BERMUDA
1,AGUACHICA,41352750,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41352750,103.0,CAMISETA POLO
3,AGUACHICA,41352750,103.0,CAMISA MANGA CORTA
4,AGUACHICA,41352750,103.0,DENIM
0,AGUACHICA,41361966,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41361966,103.0,DENIM
2,AGUACHICA,41361966,103.0,CAMISETA POLO
3,AGUACHICA,41361966,103.0,ZAPATO
4,AGUACHICA,41361966,103.0,BOTAS
0,AGUACHICA,41365602,103.0,BUZO
1,AGUACHICA,41365602,103.0,CAMISETA MANGA LARGA
2,AGUACHICA,41365602,103.0,CUIDADO PERSONAL
3,AGUACHICA,41365602,103.0,ENTERIZO LARGO
4,AGUACHICA,41365602,103.0,TANKINI
0,AGUACHICA,41374671,103.0,CUIDADO PERSONAL
1,AGUACHICA,41374671,103.0,BODY MANGA CORTA
2,AGUACHICA,41374671,103.0,BUZO
3,AGUACHICA,41374671,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41374671,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41378543,103.0,CAMISETA MANGA SISA
1,AGUACHICA,41378543,103.0,CAMISA MANGA CORTA
2,AGUACHICA,41378543,103.0,TENIS
3,AGUACHICA,41378543,103.0,VESTIDO MANGA CORTA
4,AGUACHICA,41378543,103.0,BERMUDA
0,AGUACHICA,41379987,103.0,CAMISETA POLO
1,AGUACHICA,41379987,103.0,CONJUNTO CORTO
2,AGUACHICA,41379987,103.0,CORBATA
3,AGUACHICA,41379987,103.0,PANTALON
4,AGUACHICA,41379987,103.0,TENIS
0,AGUACHICA,41380675,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41380675,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41380675,103.0,PANTALON
3,AGUACHICA,41380675,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41380675,103.0,BERMUDA
0,AGUACHICA,41381640,103.0,BERMUDA
1,AGUACHICA,41381640,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41381640,103.0,BOTAS
3,AGUACHICA,41381640,103.0,OVERALL LARGO
4,AGUACHICA,41381640,103.0,BUZO
0,AGUACHICA,41421869,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41421869,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41421869,103.0,CONJUNTO CORTO
3,AGUACHICA,41421869,103.0,PAÑALERA
4,AGUACHICA,41421869,103.0,PIJAMA MC-PL
0,AGUACHICA,41430513,103.0,BERMUDA
1,AGUACHICA,41430513,103.0,CAMISA MANGA CORTA
2,AGUACHICA,41430513,103.0,OVERALL LARGO
3,AGUACHICA,41430513,103.0,CORREA
4,AGUACHICA,41430513,103.0,CAMISETA MANGA LARGA
0,AGUACHICA,41455523,103.0,BUZO
1,AGUACHICA,41455523,103.0,CONJUNTO LARGO
2,AGUACHICA,41455523,103.0,ENTERIZO CORTO
3,AGUACHICA,41455523,103.0,GORRO
4,AGUACHICA,41455523,103.0,LEGGINGS
0,AGUACHICA,41481350,103.0,OVERALL LARGO
1,AGUACHICA,41481350,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41481350,103.0,BERMUDA
3,AGUACHICA,41481350,103.0,CARTUCHERA
4,AGUACHICA,41481350,103.0,MINIFALDA
0,AGUACHICA,41561528,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41561528,103.0,CAMISA MANGA SISA
2,AGUACHICA,41561528,103.0,CAMISETA MANGA SISA
3,AGUACHICA,41561528,103.0,CAMISETA POLO
4,AGUACHICA,41561528,103.0,CHAQUETA
0,AGUACHICA,41562357,103.0,CAMISETA POLO
1,AGUACHICA,41562357,103.0,TENIS
2,AGUACHICA,41562357,103.0,CAMISA MANGA CORTA
3,AGUACHICA,41562357,103.0,DENIM
4,AGUACHICA,41562357,103.0,LEGGINGS
0,AGUACHICA,41569362,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41569362,103.0,CORREA
2,AGUACHICA,41569362,103.0,CHALECO
3,AGUACHICA,41569362,103.0,CAMISETA POLO
4,AGUACHICA,41569362,103.0,OVERALL LARGO
0,AGUACHICA,41579539,103.0,SUDADERA
1,AGUACHICA,41579539,103.0,BERMUDA
0,AGUACHICA,41591127,103.0,CAMISETA POLO
1,AGUACHICA,41591127,103.0,OVERALL CORTO
2,AGUACHICA,41591127,103.0,TANKINI
3,AGUACHICA,41591127,103.0,BODY MANGA SISA
4,AGUACHICA,41591127,103.0,BOTAS
0,AGUACHICA,41594908,103.0,TENIS
1,AGUACHICA,41594908,103.0,BERMUDA
2,AGUACHICA,41594908,103.0,BUZO
3,AGUACHICA,41594908,103.0,MINIFALDA
4,AGUACHICA,41594908,103.0,CAMISA MANGA LARGA
0,AGUACHICA,41596249,103.0,TENIS
1,AGUACHICA,41596249,103.0,BERMUDA
2,AGUACHICA,41596249,103.0,BODY MANGA CORTA
3,AGUACHICA,41596249,103.0,CAMISA MANGA CORTA
4,AGUACHICA,41596249,103.0,CARTUCHERA
0,AGUACHICA,41600921,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41600921,103.0,TENIS
2,AGUACHICA,41600921,103.0,VESTIDO MANGA SISA
3,AGUACHICA,41600921,103.0,CAMISETA POLO
4,AGUACHICA,41600921,103.0,DENIM
0,AGUACHICA,41603868,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41603868,103.0,BERMUDA
2,AGUACHICA,41603868,103.0,CONJUNTO CORTO
3,AGUACHICA,41603868,103.0,SANDALIA
4,AGUACHICA,41603868,103.0,TOP CORTO
0,AGUACHICA,41612264,103.0,VESTIDO MANGA SISA
1,AGUACHICA,41612264,103.0,BERMUDA
2,AGUACHICA,41612264,103.0,CONJUNTO CORTO
3,AGUACHICA,41612264,103.0,TENIS
4,AGUACHICA,41612264,103.0,VESTIDO MANGA CORTA
0,AGUACHICA,41614696,103.0,BERMUDA
1,AGUACHICA,41614696,103.0,CAMISETA POLO
2,AGUACHICA,41614696,103.0,CONJUNTO LARGO
3,AGUACHICA,41614696,103.0,CONJUNTO SUDADERA
4,AGUACHICA,41614696,103.0,PIJAMA ML-PL
0,AGUACHICA,41615947,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41615947,103.0,BERMUDA
2,AGUACHICA,41615947,103.0,BODY MANGA CORTA
3,AGUACHICA,41615947,103.0,CONJUNTO LARGO
4,AGUACHICA,41615947,103.0,DENIM
0,AGUACHICA,41621757,103.0,BUZO
1,AGUACHICA,41621757,103.0,DENIM
2,AGUACHICA,41621757,103.0,LEGGINGS
3,AGUACHICA,41621757,103.0,OVERALL CORTO
4,AGUACHICA,41621757,103.0,TENIS
0,AGUACHICA,41626402,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41626402,103.0,CARTUCHERA
2,AGUACHICA,41626402,103.0,CUIDADO PERSONAL
3,AGUACHICA,41626402,103.0,PANTALON
4,AGUACHICA,41626402,103.0,SHORT
0,AGUACHICA,41627460,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41627460,103.0,TENIS
2,AGUACHICA,41627460,103.0,CAMISETA POLO
3,AGUACHICA,41627460,103.0,ZAPATO
4,AGUACHICA,41627460,103.0,CHAQUETA
0,AGUACHICA,41667900,103.0,CAMISETA POLO
1,AGUACHICA,41667900,103.0,TENIS
2,AGUACHICA,41667900,103.0,ANTIBACTERIAL
3,AGUACHICA,41667900,103.0,CUIDADO PERSONAL
4,AGUACHICA,41667900,103.0,DENIM
0,AGUACHICA,41692376,103.0,DENIM
1,AGUACHICA,41692376,103.0,OVERALL LARGO
2,AGUACHICA,41692376,103.0,OVERALL CORTO
3,AGUACHICA,41692376,103.0,CONJUNTO CORTO
4,AGUACHICA,41692376,103.0,BODY MANGA CORTA
0,AGUACHICA,41711129,103.0,OTROS
1,AGUACHICA,41711129,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41711129,103.0,CAMISETA MANGA CORTA
3,AGUACHICA,41711129,103.0,BERMUDA
4,AGUACHICA,41711129,103.0,CAMISA MANGA CORTA
0,AGUACHICA,41712626,103.0,BERMUDA
1,AGUACHICA,41712626,103.0,CHAQUETA
2,AGUACHICA,41712626,103.0,CAMISA MANGA LARGA
3,AGUACHICA,41712626,103.0,TENIS
4,AGUACHICA,41712626,103.0,CAMISETA POLO
0,AGUACHICA,41762131,103.0,VESTIDO MANGA CORTA
1,AGUACHICA,41762131,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41762131,103.0,ENTERIZO LARGO
3,AGUACHICA,41762131,103.0,CONJUNTO LARGO
4,AGUACHICA,41762131,103.0,BERMUDA
0,AGUACHICA,41796752,103.0,CAMISA MANGA SISA
1,AGUACHICA,41796752,103.0,CAMISETA POLO
2,AGUACHICA,41796752,103.0,PIJAMA MC-PC
3,AGUACHICA,41796752,103.0,SHORT
4,AGUACHICA,41796752,103.0,TENIS
0,AGUACHICA,41797023,103.0,SUDADERA
1,AGUACHICA,41797023,103.0,BERMUDA
0,AGUACHICA,41801355,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41801355,103.0,SET
2,AGUACHICA,41801355,103.0,CAÑA LARGA
3,AGUACHICA,41801355,103.0,CAMISETA MANGA SISA
4,AGUACHICA,41801355,103.0,BUZO
0,AGUACHICA,41804604,103.0,OVERALL CORTO
1,AGUACHICA,41804604,103.0,BERMUDA
2,AGUACHICA,41804604,103.0,CAMISA MANGA CORTA
3,AGUACHICA,41804604,103.0,CHALECO
4,AGUACHICA,41804604,103.0,PANTALON
0,AGUACHICA,41812259,103.0,BERMUDA
1,AGUACHICA,41812259,103.0,TENIS
2,AGUACHICA,41812259,103.0,CUIDADO PERSONAL
3,AGUACHICA,41812259,103.0,CONJUNTO CORTO
4,AGUACHICA,41812259,103.0,OTROS
0,AGUACHICA,41818638,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41818638,103.0,ZAPATO
2,AGUACHICA,41818638,103.0,ZAPATOS PRECAMINADOR
3,AGUACHICA,41818638,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41818638,103.0,DENIM
0,AGUACHICA,41831059,103.0,SHORT
1,AGUACHICA,41831059,103.0,BALETA
2,AGUACHICA,41831059,103.0,CORREA
3,AGUACHICA,41831059,103.0,LEGGINGS
4,AGUACHICA,41831059,103.0,MINIFALDA
0,AGUACHICA,41860116,103.0,CAMISETA POLO
1,AGUACHICA,41860116,103.0,OVERALL LARGO
2,AGUACHICA,41860116,103.0,TENIS
3,AGUACHICA,41860116,103.0,BALETA
4,AGUACHICA,41860116,103.0,CAMISA MANGA LARGA
0,AGUACHICA,41861156,103.0,OVERALL LARGO
1,AGUACHICA,41861156,103.0,RELOJ
2,AGUACHICA,41861156,103.0,VESTIDO MANGA SISA
3,AGUACHICA,41861156,103.0,BOTAS
4,AGUACHICA,41861156,103.0,PANTALON
0,AGUACHICA,41861872,103.0,TENIS
1,AGUACHICA,41861872,103.0,PANTALON
2,AGUACHICA,41861872,103.0,CAMISETA POLO
3,AGUACHICA,41861872,103.0,SHORT
4,AGUACHICA,41861872,103.0,CAÑA CORTA
0,AGUACHICA,41862721,103.0,BODY MANGA CORTA
1,AGUACHICA,41862721,103.0,CUIDADO PERSONAL
2,AGUACHICA,41862721,103.0,MEDIA ANTALON
3,AGUACHICA,41862721,103.0,PANTY CLASICO
4,AGUACHICA,41862721,103.0,BALETA
0,AGUACHICA,41862723,103.0,BERMUDA
1,AGUACHICA,41862723,103.0,DENIM
2,AGUACHICA,41862723,103.0,CAMISETA POLO
3,AGUACHICA,41862723,103.0,CAMISA MANGA LARGA
4,AGUACHICA,41862723,103.0,TENIS
0,AGUACHICA,41863028,103.0,BODY MANGA CORTA
1,AGUACHICA,41863028,103.0,LEGGINGS
2,AGUACHICA,41863028,103.0,CAMISA MANGA CORTA
3,AGUACHICA,41863028,103.0,CAMISETA MANGA SISA
4,AGUACHICA,41863028,103.0,DENIM
0,AGUACHICA,41863866,103.0,BERMUDA
1,AGUACHICA,41863866,103.0,CAMISA MANGA SISA
2,AGUACHICA,41863866,103.0,DENIM
3,AGUACHICA,41863866,103.0,TENIS
4,AGUACHICA,41863866,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41863912,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41863912,103.0,BERMUDA
2,AGUACHICA,41863912,103.0,VESTIDO MANGA SISA
3,AGUACHICA,41863912,103.0,TENIS
4,AGUACHICA,41863912,103.0,ZAPATOS COSIDOS
0,AGUACHICA,41864748,103.0,CONJUNTO CORTO
1,AGUACHICA,41864748,103.0,CAMISETA MANGA LARGA
2,AGUACHICA,41864748,103.0,CAMISETA POLO
3,AGUACHICA,41864748,103.0,PANTALON
4,AGUACHICA,41864748,103.0,OTROS
0,AGUACHICA,41864771,103.0,SANDALIA
1,AGUACHICA,41864771,103.0,CAMISA MANGA CORTA
2,AGUACHICA,41864771,103.0,CAMISETA POLO
3,AGUACHICA,41864771,103.0,PANTALON
4,AGUACHICA,41864771,103.0,OVERALL LARGO
0,AGUACHICA,41866545,103.0,BERMUDA
1,AGUACHICA,41866545,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41866545,103.0,CONJUNTO LARGO
3,AGUACHICA,41866545,103.0,SHORT
4,AGUACHICA,41866545,103.0,TENIS
0,AGUACHICA,41866868,103.0,BODY MANGA SISA
1,AGUACHICA,41866868,103.0,ZAPATOS PRECAMINADOR
2,AGUACHICA,41866868,103.0,BODY MANGA LARGA
3,AGUACHICA,41866868,103.0,OVERALL LARGO
4,AGUACHICA,41866868,103.0,BODY MANGA CORTA
0,AGUACHICA,41867081,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41867081,103.0,CAMISETA POLO
2,AGUACHICA,41867081,103.0,DENIM
3,AGUACHICA,41867081,103.0,OVERALL LARGO
4,AGUACHICA,41867081,103.0,PIJAMA ML-PL
0,AGUACHICA,41867167,103.0,CONJUNTO LARGO
1,AGUACHICA,41867167,103.0,OTROS
2,AGUACHICA,41867167,103.0,OVERALL CORTO
3,AGUACHICA,41867167,103.0,MINIFALDA
4,AGUACHICA,41867167,103.0,CAMISETA POLO
0,AGUACHICA,41867452,103.0,CAMISETA MANGA CORTA
1,AGUACHICA,41867452,103.0,ENTERIZO CORTO
2,AGUACHICA,41867452,103.0,ZAPATOS COSIDOS
3,AGUACHICA,41867452,103.0,CAMISETA MANGA LARGA
4,AGUACHICA,41867452,103.0,TANKINI
0,AGUACHICA,41867924,103.0,BODY MANGA CORTA
1,AGUACHICA,41867924,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41867924,103.0,DENIM
3,AGUACHICA,41867924,103.0,ZAPATOS COSIDOS
4,AGUACHICA,41867924,103.0,CACHUCHA
0,AGUACHICA,41868320,103.0,SHORT
1,AGUACHICA,41868320,103.0,DENIM
2,AGUACHICA,41868320,103.0,PANTALON
3,AGUACHICA,41868320,103.0,BERMUDA
4,AGUACHICA,41868320,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41868448,103.0,DENIM
1,AGUACHICA,41868448,103.0,PANTALON
2,AGUACHICA,41868448,103.0,RELOJ
3,AGUACHICA,41868448,103.0,OTROS
4,AGUACHICA,41868448,103.0,TENIS
0,AGUACHICA,41868827,103.0,BALETA
1,AGUACHICA,41868827,103.0,CAMISETA MANGA CORTA
2,AGUACHICA,41868827,103.0,CONJUNTO CORTO
3,AGUACHICA,41868827,103.0,OVERALL CORTO
4,AGUACHICA,41868827,103.0,VESTIDO MANGA CORTA
0,AGUACHICA,41869255,103.0,OVERALL LARGO
1,AGUACHICA,41869255,103.0,CAMISETA POLO
2,AGUACHICA,41869255,103.0,TENIS
3,AGUACHICA,41869255,103.0,BOXER
4,AGUACHICA,41869255,103.0,CAMISETA MANGA CORTA
0,AGUACHICA,41869353,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41869353,103.0,SANDALIA
2,AGUACHICA,41869353,103.0,PANTALON
3,AGUACHICA,41869353,103.0,BOXER
4,AGUACHICA,41869353,103.0,BOTAS
0,AGUACHICA,41869642,103.0,BERMUDA
1,AGUACHICA,41869642,103.0,BIKINI
2,AGUACHICA,41869642,103.0,CAMISA MANGA CORTA
3,AGUACHICA,41869642,103.0,CAMISA MANGA SISA
4,AGUACHICA,41869642,103.0,CAMISETA POLO
0,AGUACHICA,41871040,103.0,CAMISA MANGA LARGA
1,AGUACHICA,41871040,103.0,CAMISETA POLO
2,AGUACHICA,41871040,103.0,SHORT
3,AGUACHICA,41871040,103.0,CAÑA CORTA
4,AGUACHICA,41871040,103.0,CHAQUETA
0,AGUACHICA,41871747,103.0,CUIDADO PERSONAL
1,AGUACHICA,41871747,103.0,CAMISA MANGA CORTA
2,AGUACHICA,41871747,103.0,ZAPATOS COSIDOS
3,AGUACHICA,41871747,103.0,BERMUDA
4,AGUACHICA,41871747,103.0,CAMISA MANGA LARGA
0,AGUACHICA,41872929,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41872929,103.0,PANTALON
2,AGUACHICA,41872929,103.0,CAMISETA POLO
3,AGUACHICA,41872929,103.0,SHORT
4,AGUACHICA,41872929,103.0,SUDADERA
0,AGUACHICA,41873071,103.0,CAMISA MANGA CORTA
1,AGUACHICA,41873071,103.0,CAMISA MANGA LARGA
2,AGUACHICA,41873071,103.0,SHORT
3,AGUACHICA,41873071,103.0,CAÑA CORTA
